RowID,Date,Year,Location,IndicatorName,IndicatorValue,IndicatorID,IndicatorID_old,IndicatorTable
Benchmark Average_B23002B_058E_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,Estimate; Female: - 25 to 54 years: (Black or African A,36292,B23002B_058E,HD01_VD58,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23001_059E_2010,01/01/2010 12:00:00 AM,2010,Benchmark Average,Estimate; Male: - 60 and 61 years: (All),4336,B23001_059E,HD01_VD59,B23001: Sex by age by employment status
Benchmark Average_B23002H_018E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,"Estimate; Male: - 25 to 54 years: - In labor force: (White alone, not Hispanic or Latino)",48715,B23002H_018E,HD01_VD18,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Benchmark Average_B23002B_011E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,Estimate; Male: - 20 to 24 years: - In labor force: (Bl,4648,B23002B_011E,HD01_VD11,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002B_024E_2008,01/01/2008 12:00:00 AM,2008,Benchmark Average,Estimate; Male: - 55 to 64 years: (Black or African Ame,6581,B23002B_024E,HD01_VD24,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23001_146E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,Estimate; Female: - 60 and 61 years: - In labor force: ,3261,B23001_146E,HD01_VD146,B23001: Sex by age by employment status
Benchmark Average_B23002B_024E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,Estimate; Male: - 55 to 64 years: (Black or African Ame,6561,B23002B_024E,HD01_VD24,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23001_156E_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,Estimate; Female: - 62 to 64 years: - In labor force: (,3308,B23001_156E,HD01_VD156,B23001: Sex by age by employment status
Benchmark Average_B23001_090E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,Estimate; Female: - 16 to 19 years: - In labor force: (,5095,B23001_090E,HD01_VD90,B23001: Sex by age by employment status
Benchmark Average_B23001_025E_2010,01/01/2010 12:00:00 AM,2010,Benchmark Average,Estimate; Male: - 25 to 29 years: - In labor force: (Al,17599,B23001_025E,HD01_VD25,B23001: Sex by age by employment status
Benchmark Average_B23002B_018E_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,Estimate; Male: - 25 to 54 years: - In labor force: (Bl,23949,B23002B_018E,HD01_VD18,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002B_018E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,Estimate; Male: - 25 to 54 years: - In labor force: (Bl,24774,B23002B_018E,HD01_VD18,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002H_042E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,"Estimate; Female: - 16 to 19 years: (White alone, not Hispanic or Latino)",5179,B23002H_042E,HD01_VD42,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Benchmark Average_B23002B_052E_2010,01/01/2010 12:00:00 AM,2010,Benchmark Average,Estimate; Female: - 20 to 24 years: - In labor force: (,5755,B23002B_052E,HD01_VD52,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23001_107E_2010,01/01/2010 12:00:00 AM,2010,Benchmark Average,Estimate; Female: - 22 to 24 years: - In labor force: (,9223,B23001_107E,HD01_VD107,B23001: Sex by age by employment status
Benchmark Average_B23002H_052E_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,"Estimate; Female: - 20 to 24 years: - In labor force: (White alone, not Hispanic or Latino)",7363,B23002H_052E,HD01_VD52,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Benchmark Average_B23001_045E_2010,01/01/2010 12:00:00 AM,2010,Benchmark Average,Estimate; Male: - 45 to 54 years: (All),31181,B23001_045E,HD01_VD45,B23001: Sex by age by employment status
Benchmark Average_B23001_153E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,Estimate; Female: - 62 to 64 years: - In labor force: (,2947,B23001_153E,HD01_VD153,B23001: Sex by age by employment status
Benchmark Average_B23002H_057E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,"Estimate; Female: - 25 to 54 years: - In labor force: (White alone, not Hispanic or Latino)",40487,B23002H_057E,HD01_VD57,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Benchmark Average_B23001_138E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,Estimate; Female: - 55 to 59 years: (All),14410,B23001_138E,HD01_VD138,B23001: Sex by age by employment status
Benchmark Average_B23001_024E_2008,01/01/2008 12:00:00 AM,2008,Benchmark Average,Estimate; Male: - 25 to 29 years: (All),17262,B23001_024E,HD01_VD24,B23001: Sex by age by employment status
Benchmark Average_B23002B_018E_2007,01/01/2007 12:00:00 AM,2007,Benchmark Average,Estimate; Male: - 25 to 54 years: - In labor force: (Bl,24201,B23002B_018E,HD01_VD18,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_Calculation: (B23002B_004E+B23002B_011E+B23002B_018E+B23002B_025E)/(B23002B_003E+B23002B_010E+B23002B_017E+B23002B_024E)_2008,01/01/2008 12:00:00 AM,2008,Benchmark Average,"Workforce participation rate (Male, Black or African American Alone)",71,Calculation: (B23002B_004E+B23002B_011E+B23002B_018E+B23002B_025E)/(B23002B_003E+B23002B_010E+B23002B_017E+B23002B_024E),Calculation: (HD01_VD04+HD01_VD11+HD01_VD18+HD01_VD25)/(HD01_VD03+HD01_VD10+HD01_VD17+HD01_VD24),B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23001_121E_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,Estimate; Female: - 30 to 34 years: - In labor force: (,14605,B23001_121E,HD01_VD121,B23001: Sex by age by employment status
Benchmark Average_B23002B_003E_2010,01/01/2010 12:00:00 AM,2010,Benchmark Average,Estimate; Male: - 16 to 19 years: (Black or African Ame,5683,B23002B_003E,HD01_VD03,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23001_146E_2008,01/01/2008 12:00:00 AM,2008,Benchmark Average,Estimate; Female: - 60 and 61 years: - In labor force: ,3097,B23001_146E,HD01_VD146,B23001: Sex by age by employment status
Benchmark Average_B23002H_063E_2008,01/01/2008 12:00:00 AM,2008,Benchmark Average,"Estimate; Female: - 55 to 64 years: (White alone, not Hispanic or Latino)",15966,B23002H_063E,HD01_VD63,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Benchmark Average_B23001_060E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,Estimate; Male: - 60 and 61 years: - In labor force: (A,3135,B23001_060E,HD01_VD60,B23001: Sex by age by employment status
Benchmark Average_B23001_046E_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,Estimate; Male: - 45 to 54 years: - In labor force: (Al,25306,B23001_046E,HD01_VD46,B23001: Sex by age by employment status
Benchmark Average_B23002B_004E_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,Estimate; Male: - 16 to 19 years: - In labor force: (Bl,1877,B23002B_004E,HD01_VD04,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23001_155E_2010,01/01/2010 12:00:00 AM,2010,Benchmark Average,Estimate; Female: - 62 to 64 years: (All),6869,B23001_155E,HD01_VD155,B23001: Sex by age by employment status
Benchmark Average_B23002B_011E_2007,01/01/2007 12:00:00 AM,2007,Benchmark Average,Estimate; Male: - 20 to 24 years: - In labor force: (Bl,4187,B23002B_011E,HD01_VD11,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002H_044E_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,"Estimate; Female: - 16 to 19 years: (White alone, not Hispanic or Latino)",5036,B23002H_044E,HD01_VD44,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Benchmark Average_B23001_139E_2008,01/01/2008 12:00:00 AM,2008,Benchmark Average,Estimate; Female: - 55 to 59 years: - In labor force: (,10168,B23001_139E,HD01_VD139,B23001: Sex by age by employment status
Benchmark Average_B23001_003E_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,Estimate; Male: - 16 to 19 years: (All),13268,B23001_003E,HD01_VD03,B23001: Sex by age by employment status
Benchmark Average_B23001_052E_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,Estimate; Male: - 55 to 59 years: (All),13309,B23001_052E,HD01_VD52,B23001: Sex by age by employment status
Benchmark Average_B23002B_063E_2008,01/01/2008 12:00:00 AM,2008,Benchmark Average,Estimate; Female: - 55 to 64 years: (Black or African A,8203,B23002B_063E,HD01_VD63,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23001_149E_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,Estimate; Female: - 60 and 61 years: - In labor force: ,3128,B23001_149E,HD01_VD149,B23001: Sex by age by employment status
Benchmark Average_B23002B_043E_2007,01/01/2007 12:00:00 AM,2007,Benchmark Average,Estimate; Female: - 16 to 19 years: - In labor force: (,2137,B23002B_043E,HD01_VD43,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23001_097E_2007,01/01/2007 12:00:00 AM,2007,Benchmark Average,Estimate; Female: - 20 and 21 years: - In labor force: ,4714,B23001_097E,HD01_VD97,B23001: Sex by age by employment status
Benchmark Average_B23001_139E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,Estimate; Female: - 55 to 59 years: - In labor force: (,9583,B23001_139E,HD01_VD139,B23001: Sex by age by employment status
Benchmark Average_B23001_003E_2007,01/01/2007 12:00:00 AM,2007,Benchmark Average,Estimate; Male: - 16 to 19 years: (All),12705,B23001_003E,HD01_VD03,B23001: Sex by age by employment status
Benchmark Average_Calculation: (B23002H_043E+B23002H_050E+B23002H_057E+B23002H_064E)/(B23002H_042E+B23002H_049E+B23002H_056E+B23002H_063E)_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,"Workforce participation rate (Female, White alone, not Hispanic or Latino)",74,Calculation: (B23002H_043E+B23002H_050E+B23002H_057E+B23002H_064E)/(B23002H_042E+B23002H_049E+B23002H_056E+B23002H_063E),Calculation: (HD01_VD43+HD01_VD50+HD01_VD57+HD01_VD64)/(HD01_VD42+HD01_VD49+HD01_VD56+HD01_VD63),"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Benchmark Average_B23001_066E_2007,01/01/2007 12:00:00 AM,2007,Benchmark Average,Estimate; Male: - 62 to 64 years: (All),5159,B23001_066E,HD01_VD66,B23001: Sex by age by employment status
Benchmark Average_B23002H_010E_2010,01/01/2010 12:00:00 AM,2010,Benchmark Average,"Estimate; Male: - 20 to 24 years: (White alone, not Hispanic or Latino)",9960,B23002H_010E,HD01_VD10,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Benchmark Average_Calculation: (B23002H_004E+B23002H_011E+B23002H_018E+B23002H_025E)/(B23002H_003E+B23002H_010E+B23002H_017E+B23002H_024E)_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,"Workforce participation rate (Male, White alone, not Hispanic or Latino)",82,Calculation: (B23002H_004E+B23002H_011E+B23002H_018E+B23002H_025E)/(B23002H_003E+B23002H_010E+B23002H_017E+B23002H_024E),Calculation: (HD01_VD04+HD01_VD11+HD01_VD18+HD01_VD25)/(HD01_VD03+HD01_VD10+HD01_VD17+HD01_VD24),"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Benchmark Average_B23002B_057E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,Estimate; Female: - 25 to 54 years: - In labor force: (,29686,B23002B_057E,HD01_VD57,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_Calculation: (B23002H_043E+B23002H_050E+B23002H_057E+B23002H_064E)/(B23002H_042E+B23002H_049E+B23002H_056E+B23002H_063E)_2007,01/01/2007 12:00:00 AM,2007,Benchmark Average,"Workforce participation rate (Female, White alone, not Hispanic or Latino)",73,Calculation: (B23002H_043E+B23002H_050E+B23002H_057E+B23002H_064E)/(B23002H_042E+B23002H_049E+B23002H_056E+B23002H_063E),Calculation: (HD01_VD43+HD01_VD50+HD01_VD57+HD01_VD64)/(HD01_VD42+HD01_VD49+HD01_VD56+HD01_VD63),"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Benchmark Average_B23001_138E_2008,01/01/2008 12:00:00 AM,2008,Benchmark Average,Estimate; Female: - 55 to 59 years: (All),14916,B23001_138E,HD01_VD138,B23001: Sex by age by employment status
Benchmark Average_B23001_118E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,Estimate; Female: - 30 to 34 years: - In labor force: (,15127,B23001_118E,HD01_VD118,B23001: Sex by age by employment status
Benchmark Average_B23002B_042E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,Estimate; Female: - 16 to 19 years: (Black or African A,5872,B23002B_042E,HD01_VD42,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23001_067E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,Estimate; Male: - 62 to 64 years: - In labor force: (Al,3107,B23001_067E,HD01_VD67,B23001: Sex by age by employment status
Benchmark Average_B23001_066E_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,Estimate; Male: - 62 to 64 years: (All),6572,B23001_066E,HD01_VD66,B23001: Sex by age by employment status
Benchmark Average_B23002H_056E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,"Estimate; Female: - 25 to 54 years: (White alone, not Hispanic or Latino)",50739,B23002H_056E,HD01_VD56,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Benchmark Average_B23002B_045E_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,Estimate; Female: - 16 to 19 years: - In labor force: (,1866,B23002B_045E,HD01_VD45,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_Calculation: (B23002B_004E+B23002B_011E+B23002B_018E+B23002B_025E)/(B23002B_003E+B23002B_010E+B23002B_017E+B23002B_024E)_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,"Workforce participation rate (Male, Black or African American Alone)",68,Calculation: (B23002B_004E+B23002B_011E+B23002B_018E+B23002B_025E)/(B23002B_003E+B23002B_010E+B23002B_017E+B23002B_024E),Calculation: (HD01_VD04+HD01_VD11+HD01_VD18+HD01_VD25)/(HD01_VD03+HD01_VD10+HD01_VD17+HD01_VD24),B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23002H_058E_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,"Estimate; Female: - 25 to 54 years: (White alone, not Hispanic or Latino)",51578,B23002H_058E,HD01_VD58,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Benchmark Average_B23002H_024E_2007,01/01/2007 12:00:00 AM,2007,Benchmark Average,"Estimate; Male: - 55 to 64 years: (White alone, not Hispanic or Latino)",14502,B23002H_024E,HD01_VD24,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Benchmark Average_B23001_104E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,Estimate; Female: - 22 to 24 years: - In labor force: (,8891,B23001_104E,HD01_VD104,B23001: Sex by age by employment status
Benchmark Average_B23001_003E_2010,01/01/2010 12:00:00 AM,2010,Benchmark Average,Estimate; Male: - 16 to 19 years: (All),13362,B23001_003E,HD01_VD03,B23001: Sex by age by employment status
Benchmark Average_B23001_038E_2007,01/01/2007 12:00:00 AM,2007,Benchmark Average,Estimate; Male: - 35 to 44 years: (All),34515,B23001_038E,HD01_VD38,B23001: Sex by age by employment status
Benchmark Average_B23001_096E_2007,01/01/2007 12:00:00 AM,2007,Benchmark Average,Estimate; Female: - 20 and 21 years: (All),6895,B23001_096E,HD01_VD96,B23001: Sex by age by employment status
Benchmark Average_B23001_138E_2007,01/01/2007 12:00:00 AM,2007,Benchmark Average,Estimate; Female: - 55 to 59 years: (All),13661,B23001_138E,HD01_VD138,B23001: Sex by age by employment status
Benchmark Average_B23001_024E_2010,01/01/2010 12:00:00 AM,2010,Benchmark Average,Estimate; Male: - 25 to 29 years: (All),20565,B23001_024E,HD01_VD24,B23001: Sex by age by employment status
Benchmark Average_B23001_032E_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,Estimate; Male: - 30 to 34 years: - In labor force: (Al,16595,B23001_032E,HD01_VD32,B23001: Sex by age by employment status
Benchmark Average_B23002H_049E_2008,01/01/2008 12:00:00 AM,2008,Benchmark Average,"Estimate; Female: - 20 to 24 years: (White alone, not Hispanic or Latino)",8780,B23002H_049E,HD01_VD49,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Benchmark Average_B23002H_017E_2008,01/01/2008 12:00:00 AM,2008,Benchmark Average,"Estimate; Male: - 25 to 54 years: (White alone, not Hispanic or Latino)",53227,B23002H_017E,HD01_VD17,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
Benchmark Average_B23002B_056E_2008,01/01/2008 12:00:00 AM,2008,Benchmark Average,Estimate; Female: - 25 to 54 years: (Black or African A,34751,B23002B_056E,HD01_VD56,B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23001_059E_2007,01/01/2007 12:00:00 AM,2007,Benchmark Average,Estimate; Male: - 60 and 61 years: (All),4417,B23001_059E,HD01_VD59,B23001: Sex by age by employment status
Benchmark Average_B23001_010E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,Estimate; Male: - 20 and 21 years: (All),8078,B23001_010E,HD01_VD10,B23001: Sex by age by employment status
Benchmark Average_Calculation: (B23002B_004E+B23002B_011E+B23002B_018E+B23002B_025E)/(B23002B_003E+B23002B_010E+B23002B_017E+B23002B_024E)_2010,01/01/2010 12:00:00 AM,2010,Benchmark Average,"Workforce participation rate (Male, Black or African American Alone)",68,Calculation: (B23002B_004E+B23002B_011E+B23002B_018E+B23002B_025E)/(B23002B_003E+B23002B_010E+B23002B_017E+B23002B_024E),Calculation: (HD01_VD04+HD01_VD11+HD01_VD18+HD01_VD25)/(HD01_VD03+HD01_VD10+HD01_VD17+HD01_VD24),B23002B: Sex by age by employment status (Black or African American alone)
Benchmark Average_B23001_111E_2009,01/01/2009 12:00:00 AM,2009,Benchmark Average,Estimate; Female: - 25 to 29 years: - In labor force: (,16998,B23001_111E,HD01_VD111,B23001: Sex by age by employment status
Benchmark Average_B23001_152E_2008,01/01/2008 12:00:00 AM,2008,Benchmark Average,Estimate; Female: - 62 to 64 years: (All),5762,B23001_152E,HD01_VD152,B23001: Sex by age by employment status
Benchmark Average_B23001_145E_2008,01/01/2008 12:00:00 AM,2008,Benchmark Average,Estimate; Female: - 60 and 61 years: (All),5303,B23001_145E,HD01_VD145,B23001: Sex by age by employment status
Benchmark Average_B23002H_045E_2011,01/01/2011 12:00:00 AM,2011,Benchmark Average,"Estimate; Female: - 16 to 19 years: - In labor force: (White alone, not Hispanic or Latino)",1946,B23002H_045E,HD01_VD45,"B23002H: Sex by age by employment status (White alone, not Hispanic or Latino)"
